time;humantime;traffic_in;traffic_out;memory_size;memory_used;security_error;cpu0;cpu1;cpu2;cpu3;cpu4;cpu5;cpu6;cpu7;cpu8;disk_used;disk_size
1515064587;04/01/2018 12:16;3357890.000000;2810550.000000;474597000.000000;13958600000.000000;0.000000;64.820000;53.560000;71.170000;62.100000;56.390000;51.490000;69.460000;65.820000;74.470000;19975300000.000000;132070000000.000000
1515064887;04/01/2018 12:21;2804120.000000;1865700.000000;474597000.000000;13958600000.000000;0.000000;61.060000;61.260000;53.330000;;;;;;;19975300000.000000;132070000000.000000
1515065187;04/01/2018 12:26;3165820.000000;3537020.000000;474597000.000000;13958600000.000000;0.000000;61.110000;56.680000;71.990000;;;;;;;20107400000.000000;132070000000.000000
1515065487;04/01/2018 12:31;2124870.000000;3634750.000000;474597000.000000;13958600000.000000;0.000000;65.520000;45.870000;58.300000;54.650000;;;;;;20107400000.000000;132070000000.000000
1515065787;04/01/2018 12:36;1846300.000000;1775880.000000;474597000.000000;13958600000.000000;0.000000;65.990000;72.390000;77.600000;47.880000;60.170000;60.990000;59.210000;;;19975300000.000000;132070000000.000000
1515066087;04/01/2018 12:41;1082960.000000;1776910.000000;7978420000.000000;13958600000.000000;0.000000;67.070000;44.670000;69.020000;60.260000;49.200000;47.590000;;;;19975300000.000000;132070000000.000000
1515066387;04/01/2018 12:46;2081270.000000;503046.000000;7978420000.000000;13958600000.000000;0.000000;58.150000;;;;;;;;;19975300000.000000;132070000000.000000
1515066687;04/01/2018 12:51;2642700.000000;337082.000000;7978420000.000000;13958600000.000000;0.000000;62.780000;80.200000;72.350000;73.750000;;;;;;19975300000.000000;132070000000.000000
1515066987;04/01/2018 12:56;3245550.000000;1115720.000000;7978420000.000000;13958600000.000000;0.000000;55.360000;48.360000;59.830000;67.060000;51.990000;63.380000;;;;19975300000.000000;132070000000.000000
1515067287;04/01/2018 13:01;4090200.000000;2054050.000000;11669900000.000000;13958600000.000000;0.000000;74.180000;77.170000;78.140000;59.780000;;;;;;19975300000.000000;132070000000.000000
1515067587;04/01/2018 13:06;2173420.000000;2792050.000000;11669900000.000000;13958600000.000000;0.000000;77.840000;79.450000;61.910000;54.010000;44.780000;51.400000;56.290000;75.510000;;19975300000.000000;132070000000.000000
1515067887;04/01/2018 13:11;1886030.000000;1641420.000000;11669900000.000000;13958600000.000000;0.000000;62.860000;62.590000;73.340000;75.960000;60.870000;66.500000;;;;19843300000.000000;132070000000.000000
1515068187;04/01/2018 13:16;2381950.000000;1788040.000000;11669900000.000000;13958600000.000000;0.000000;60.460000;75.360000;65.640000;53.340000;;;;;;19843300000.000000;132070000000.000000
1515068487;04/01/2018 13:21;2264850.000000;1774300.000000;11669900000.000000;13958600000.000000;0.000000;78.440000;;;;;;;;;19843300000.000000;132070000000.000000
1515068787;04/01/2018 13:26;2556300.000000;768565.000000;11669900000.000000;13958600000.000000;0.000000;54.070000;68.480000;62.030000;58.220000;;;;;;19843300000.000000;132070000000.000000
1515069087;04/01/2018 13:31;2746180.000000;966222.000000;11669900000.000000;13958600000.000000;0.000000;71.570000;73.890000;71.610000;71.120000;64.210000;79.280000;66.580000;;;19843300000.000000;132070000000.000000
1515069387;04/01/2018 13:36;3395400.000000;1282090.000000;4214580000.000000;13958600000.000000;0.000000;47.120000;51.110000;68.680000;68.030000;63.010000;54.290000;;;;19711200000.000000;132070000000.000000
1515069687;04/01/2018 13:41;3370030.000000;2255530.000000;4214580000.000000;13958600000.000000;0.000000;51.030000;76.420000;67.240000;55.810000;59.560000;70.900000;51.900000;56.250000;55.020000;19711200000.000000;132070000000.000000
1515069987;04/01/2018 13:46;4048700.000000;2914750.000000;4214580000.000000;13958600000.000000;0.000000;55.350000;69.660000;71.880000;57.990000;68.420000;70.570000;76.000000;50.900000;69.180000;19711200000.000000;132070000000.000000
1515070287;04/01/2018 13:51;2878320.000000;3840460.000000;7902570000.000000;13958600000.000000;0.000000;64.580000;46.020000;;;;;;;;19711200000.000000;132070000000.000000
1515070587;04/01/2018 13:56;2223020.000000;4619530.000000;7902570000.000000;13958600000.000000;0.000000;72.230000;45.820000;;;;;;;;19711200000.000000;132070000000.000000
1515070887;04/01/2018 14:01;2653360.000000;3037990.000000;7902570000.000000;13958600000.000000;0.000000;73.740000;;;;;;;;;19711200000.000000;132070000000.000000
1515071187;04/01/2018 14:06;3283960.000000;1796550.000000;7902570000.000000;13958600000.000000;0.000000;69.990000;65.400000;50.240000;52.160000;53.340000;55.100000;60.560000;57.560000;49.780000;19711200000.000000;132070000000.000000
1515071487;04/01/2018 14:11;4207000.000000;201026.000000;7902570000.000000;13958600000.000000;0.000000;50.710000;62.180000;57.150000;70.880000;64.910000;79.540000;73.340000;73.850000;55.520000;19711200000.000000;132070000000.000000
1515071787;04/01/2018 14:16;5004140.000000;603385.000000;7902570000.000000;13958600000.000000;0.000000;72.080000;;;;;;;;;19579100000.000000;132070000000.000000
1515072087;04/01/2018 14:21;5897950.000000;694979.000000;7902570000.000000;13958600000.000000;0.000000;53.030000;71.360000;66.060000;67.740000;64.740000;65.750000;69.380000;70.140000;56.530000;19579100000.000000;132070000000.000000
1515072387;04/01/2018 14:26;6689860.000000;2134440.000000;7902570000.000000;13958600000.000000;0.000000;65.280000;;;;;;;;;19579100000.000000;132070000000.000000
1515072687;04/01/2018 14:31;6106710.000000;2179410.000000;7902570000.000000;13958600000.000000;0.000000;63.700000;65.930000;52.120000;;;;;;;19579100000.000000;132070000000.000000
1515072987;04/01/2018 14:36;6987080.000000;675491.000000;7902570000.000000;13958600000.000000;0.000000;57.350000;;;;;;;;;19579100000.000000;132070000000.000000
1515073287;04/01/2018 14:41;6462350.000000;693647.000000;7902570000.000000;13958600000.000000;0.000000;53.080000;51.040000;74.280000;73.860000;71.340000;65.040000;;;;19579100000.000000;132070000000.000000
1515073587;04/01/2018 14:46;5455000.000000;1209160.000000;7902570000.000000;13958600000.000000;0.000000;52.800000;65.470000;59.160000;;;;;;;19579100000.000000;132070000000.000000
1515073887;04/01/2018 14:51;5700080.000000;1695300.000000;7902570000.000000;13958600000.000000;0.000000;68.750000;;;;;;;;;19579100000.000000;132070000000.000000
1515074187;04/01/2018 14:56;4500440.000000;164025.000000;7902570000.000000;13958600000.000000;0.000000;67.250000;52.830000;67.330000;52.970000;60.730000;67.330000;71.180000;;;19579100000.000000;132070000000.000000
1515074487;04/01/2018 15:01;3769060.000000;959959.000000;1788080000.000000;13958600000.000000;0.000000;62.830000;;;;;;;;;19447100000.000000;132070000000.000000
1515074787;04/01/2018 15:06;4422080.000000;465913.000000;1788080000.000000;13958600000.000000;0.000000;75.440000;47.140000;60.920000;72.240000;71.770000;49.380000;;;;19447100000.000000;132070000000.000000
1515075087;04/01/2018 15:11;3153260.000000;878833.000000;1788080000.000000;13958600000.000000;6.000000;61.940000;69.880000;61.550000;72.910000;71.190000;81.020000;;;;19447100000.000000;132070000000.000000
1515075387;04/01/2018 15:16;1546700.000000;4960030.000000;1788080000.000000;13958600000.000000;0.000000;72.820000;60.840000;66.820000;67.780000;70.590000;76.900000;64.640000;54.150000;67.400000;19447100000.000000;132070000000.000000
1515075687;04/01/2018 15:21;2194480.000000;5164120.000000;8523840000.000000;13958600000.000000;0.000000;63.040000;74.940000;60.730000;48.270000;;;;;;19579100000.000000;132070000000.000000
1515075987;04/01/2018 15:26;1738580.000000;4217210.000000;8523840000.000000;13958600000.000000;0.000000;59.350000;74.080000;;;;;;;;19579100000.000000;132070000000.000000
1515076287;04/01/2018 15:31;1500590.000000;4538870.000000;8523840000.000000;13958600000.000000;0.000000;48.990000;71.870000;59.710000;;;;;;;19579100000.000000;132070000000.000000
1515076587;04/01/2018 15:36;457577.000000;3424280.000000;8523840000.000000;13958600000.000000;0.000000;76.790000;63.080000;54.830000;67.570000;55.210000;;;;;19579100000.000000;132070000000.000000
1515076887;04/01/2018 15:41;685880.000000;4000950.000000;8523840000.000000;13958600000.000000;0.000000;69.330000;;;;;;;;;19579100000.000000;132070000000.000000
1515077187;04/01/2018 15:46;1685270.000000;4911880.000000;8523840000.000000;13958600000.000000;0.000000;57.560000;65.360000;71.740000;71.510000;63.810000;71.590000;72.600000;52.440000;66.520000;19579100000.000000;132070000000.000000
1515077487;04/01/2018 15:51;956601.000000;5596770.000000;8523840000.000000;13958600000.000000;0.000000;74.290000;64.880000;51.870000;62.090000;74.450000;56.050000;71.650000;77.450000;;19579100000.000000;132070000000.000000
1515077787;04/01/2018 15:56;1929800.000000;5453080.000000;8523840000.000000;13958600000.000000;0.000000;60.240000;62.050000;80.060000;70.680000;59.210000;80.730000;65.210000;45.200000;;19579100000.000000;132070000000.000000
1515078087;04/01/2018 16:01;1960230.000000;6194310.000000;8523840000.000000;13958600000.000000;0.000000;53.260000;48.080000;58.780000;;;;;;;19579100000.000000;132070000000.000000
1515078387;04/01/2018 16:06;2540810.000000;7055800.000000;8523840000.000000;13958600000.000000;0.000000;75.000000;57.710000;48.750000;66.170000;67.660000;52.150000;72.800000;;;19579100000.000000;132070000000.000000
1515078687;04/01/2018 16:11;2943950.000000;7788590.000000;8523840000.000000;13958600000.000000;0.000000;69.230000;56.200000;69.700000;50.840000;61.820000;74.520000;71.700000;50.840000;73.920000;19579100000.000000;132070000000.000000
1515078987;04/01/2018 16:16;3868550.000000;6782530.000000;8523840000.000000;13958600000.000000;0.000000;50.600000;73.080000;65.650000;67.680000;66.340000;78.470000;60.690000;;;19579100000.000000;132070000000.000000
1515079287;04/01/2018 16:21;3519220.000000;7248300.000000;8523840000.000000;13958600000.000000;0.000000;64.670000;74.620000;52.640000;48.690000;76.800000;74.660000;57.720000;65.890000;;19579100000.000000;132070000000.000000
1515079587;04/01/2018 16:26;4339210.000000;7014450.000000;8523840000.000000;13958600000.000000;0.000000;76.820000;48.670000;57.190000;72.560000;58.260000;;;;;19579100000.000000;132070000000.000000
1515079887;04/01/2018 16:31;4567810.000000;5544320.000000;8523840000.000000;13958600000.000000;0.000000;62.030000;54.910000;69.660000;57.100000;51.700000;61.590000;76.690000;;;19579100000.000000;132070000000.000000
1515080187;04/01/2018 16:36;3562840.000000;6274850.000000;8523840000.000000;13958600000.000000;0.000000;64.340000;77.580000;43.860000;71.140000;53.890000;53.030000;57.630000;;;19579100000.000000;132070000000.000000
1515080487;04/01/2018 16:41;4476670.000000;7049560.000000;8523840000.000000;13958600000.000000;0.000000;52.870000;50.760000;72.900000;81.760000;53.710000;48.710000;70.800000;;;19447100000.000000;132070000000.000000
1515080787;04/01/2018 16:46;4101610.000000;8022360.000000;8523840000.000000;13958600000.000000;0.000000;49.810000;68.640000;76.520000;67.540000;63.890000;52.110000;66.610000;;;19447100000.000000;132070000000.000000
1515081087;04/01/2018 16:51;4455000.000000;7590050.000000;8523840000.000000;13958600000.000000;0.000000;72.910000;61.970000;48.190000;59.950000;65.370000;73.860000;;;;19447100000.000000;132070000000.000000
1515081387;04/01/2018 16:56;4646180.000000;7760680.000000;8523840000.000000;13958600000.000000;0.000000;70.880000;;;;;;;;;19447100000.000000;132070000000.000000
1515081687;04/01/2018 17:01;3559400.000000;6527280.000000;8523840000.000000;13958600000.000000;0.000000;73.520000;;;;;;;;;19447100000.000000;132070000000.000000
1515081987;04/01/2018 17:06;2999710.000000;4691590.000000;8523840000.000000;13958600000.000000;0.000000;77.710000;62.450000;65.320000;60.610000;70.820000;59.340000;;;;19447100000.000000;132070000000.000000
1515082287;04/01/2018 17:11;1489960.000000;5103270.000000;8523840000.000000;13958600000.000000;0.000000;56.810000;60.620000;58.850000;65.100000;;;;;;19447100000.000000;132070000000.000000
1515082587;04/01/2018 17:16;1796560.000000;3604220.000000;8523840000.000000;13958600000.000000;0.000000;65.610000;59.010000;50.870000;67.470000;59.630000;72.870000;;;;19447100000.000000;132070000000.000000
1515082887;04/01/2018 17:21;1215890.000000;4220950.000000;8523840000.000000;13958600000.000000;0.000000;58.590000;53.410000;75.570000;79.090000;49.020000;67.880000;68.520000;;;19447100000.000000;132070000000.000000
1515083187;04/01/2018 17:26;112068.000000;3911950.000000;8523840000.000000;13958600000.000000;0.000000;48.980000;54.970000;71.520000;;;;;;;19447100000.000000;132070000000.000000
1515083487;04/01/2018 17:31;174044.000000;2070380.000000;8523840000.000000;13958600000.000000;0.000000;70.680000;56.930000;50.910000;55.510000;66.070000;79.720000;;;;19447100000.000000;132070000000.000000
1515083787;04/01/2018 17:36;1074850.000000;414094.000000;8523840000.000000;13958600000.000000;0.000000;62.030000;50.120000;81.850000;;;;;;;19447100000.000000;132070000000.000000
1515084087;04/01/2018 17:41;1568120.000000;104446.000000;8523840000.000000;13958600000.000000;0.000000;50.390000;54.600000;73.050000;66.320000;74.480000;69.150000;73.000000;;;19447100000.000000;132070000000.000000
1515084387;04/01/2018 17:46;962127.000000;549325.000000;8523840000.000000;13958600000.000000;0.000000;66.530000;55.920000;70.360000;67.610000;54.720000;;;;;19447100000.000000;132070000000.000000
1515084687;04/01/2018 17:51;1511480.000000;3097180.000000;8523840000.000000;13958600000.000000;0.000000;70.820000;69.530000;64.130000;51.810000;77.990000;;;;;19447100000.000000;132070000000.000000
1515084987;04/01/2018 17:56;1882780.000000;3505260.000000;12834900000.000000;13958600000.000000;0.000000;58.260000;;;;;;;;;19447100000.000000;132070000000.000000
1515085287;04/01/2018 18:01;1883870.000000;2874760.000000;12834900000.000000;13958600000.000000;0.000000;72.980000;64.170000;;;;;;;;19447100000.000000;132070000000.000000
1515085587;04/01/2018 18:06;330050.000000;1157780.000000;12834900000.000000;13958600000.000000;0.000000;68.380000;67.950000;70.560000;46.530000;76.570000;71.230000;61.530000;56.150000;65.230000;19447100000.000000;132070000000.000000
1515085887;04/01/2018 18:11;1812340.000000;1472460.000000;13145500000.000000;13958600000.000000;0.000000;50.810000;63.280000;69.430000;73.470000;77.230000;73.930000;60.230000;;;19315000000.000000;132070000000.000000
1515086187;04/01/2018 18:16;2088870.000000;235023.000000;3806510000.000000;13958600000.000000;0.000000;53.080000;67.170000;;;;;;;;19182900000.000000;132070000000.000000
1515086487;04/01/2018 18:21;1038800.000000;593704.000000;3806510000.000000;13958600000.000000;0.000000;68.350000;60.990000;;;;;;;;19182900000.000000;132070000000.000000
1515086787;04/01/2018 18:26;929829.000000;3479510.000000;3806510000.000000;13958600000.000000;0.000000;57.260000;61.780000;72.920000;59.320000;57.180000;53.440000;65.740000;;;19182900000.000000;132070000000.000000
1515087087;04/01/2018 18:31;1495650.000000;4316890.000000;3806510000.000000;13958600000.000000;0.000000;72.190000;61.440000;62.640000;69.250000;62.390000;;;;;19182900000.000000;132070000000.000000
1515087387;04/01/2018 18:36;2478000.000000;4745850.000000;3806510000.000000;13958600000.000000;0.000000;61.490000;75.980000;64.090000;;;;;;;19315000000.000000;132070000000.000000
1515087687;04/01/2018 18:41;2886450.000000;4749180.000000;3806510000.000000;13958600000.000000;0.000000;52.400000;;;;;;;;;19315000000.000000;132070000000.000000
1515087987;04/01/2018 18:46;1378490.000000;5329500.000000;3806510000.000000;13958600000.000000;0.000000;54.020000;62.710000;65.640000;49.450000;59.730000;51.760000;54.220000;;;19315000000.000000;132070000000.000000
1515088287;04/01/2018 18:51;1223150.000000;5190230.000000;3806510000.000000;13958600000.000000;0.000000;78.960000;80.950000;67.280000;54.720000;72.300000;;;;;19315000000.000000;132070000000.000000
1515088587;04/01/2018 18:56;232901.000000;4188100.000000;3806510000.000000;13958600000.000000;0.000000;70.580000;58.660000;62.130000;64.010000;;;;;;19182900000.000000;132070000000.000000
1515088887;04/01/2018 19:01;1099780.000000;563112.000000;3806510000.000000;13958600000.000000;0.000000;75.920000;62.850000;71.890000;;;;;;;19315000000.000000;132070000000.000000
1515089187;04/01/2018 19:06;355530.000000;190548.000000;7660120000.000000;13958600000.000000;0.000000;71.960000;56.330000;63.690000;60.900000;69.670000;;;;;19315000000.000000;132070000000.000000
1515089487;04/01/2018 19:11;292787.000000;1022340.000000;7660120000.000000;13958600000.000000;0.000000;75.560000;49.870000;61.740000;64.530000;72.410000;50.750000;;;;19315000000.000000;132070000000.000000
