time;humantime;cpu0;cpu1;cpu2;cpu3;cpu4;cpu5;cpu6;cpu7;cpu8;memory_used;memory_size
1515088911;04/01/2018 19:01;56.640000;69.300000;60.290000;68.950000;;;;;;7384030000.000000;8000000000.000000
1515089211;04/01/2018 19:06;70.140000;43.620000;65.080000;69.600000;68.490000;55.690000;76.960000;;;7356170000.000000;8000000000.000000
1515089511;04/01/2018 19:11;47.660000;;;;;;;;;7052750000.000000;8000000000.000000
1515089811;04/01/2018 19:16;65.460000;53.290000;72.920000;;;;;;;7315810000.000000;8000000000.000000
1515090111;04/01/2018 19:21;58.930000;72.080000;64.000000;76.180000;58.270000;41.320000;64.700000;52.790000;;7169970000.000000;8000000000.000000
1515090411;04/01/2018 19:26;57.720000;55.490000;59.170000;62.940000;69.570000;66.270000;;;;7033580000.000000;8000000000.000000
1515090711;04/01/2018 19:31;64.300000;63.020000;52.430000;50.660000;71.890000;72.380000;49.910000;67.300000;;7101450000.000000;8000000000.000000
1515091011;04/01/2018 19:36;58.170000;66.940000;67.050000;63.430000;73.840000;61.200000;;;;7465780000.000000;8000000000.000000
1515091311;04/01/2018 19:41;52.720000;77.690000;;;;;;;;7401680000.000000;8000000000.000000
1515091611;04/01/2018 19:46;65.470000;54.320000;47.930000;;;;;;;7484450000.000000;8000000000.000000
1515091911;04/01/2018 19:51;48.360000;70.580000;56.120000;;;;;;;7112770000.000000;8000000000.000000
1515092211;04/01/2018 19:56;75.380000;58.640000;54.480000;;;;;;;7089070000.000000;8000000000.000000
1515092511;04/01/2018 20:01;46.200000;;;;;;;;;7160690000.000000;8000000000.000000
1515092811;04/01/2018 20:06;61.420000;;;;;;;;;7301010000.000000;8000000000.000000
1515093111;04/01/2018 20:11;60.290000;70.710000;69.460000;65.240000;52.840000;62.020000;;;;7206040000.000000;8000000000.000000
1515093411;04/01/2018 20:16;70.000000;62.050000;62.490000;62.550000;67.840000;49.540000;60.540000;47.920000;61.210000;7398430000.000000;8000000000.000000
1515093711;04/01/2018 20:21;60.170000;68.940000;58.390000;68.860000;76.710000;56.570000;50.210000;71.230000;61.540000;7274600000.000000;8000000000.000000
1515094011;04/01/2018 20:26;59.490000;69.230000;;;;;;;;7025580000.000000;8000000000.000000
1515094311;04/01/2018 20:31;46.900000;63.440000;48.740000;72.170000;;;;;;7229610000.000000;8000000000.000000
1515094611;04/01/2018 20:36;66.810000;73.450000;;;;;;;;7344260000.000000;8000000000.000000
1515094911;04/01/2018 20:41;60.030000;58.260000;58.640000;;;;;;;7385700000.000000;8000000000.000000
1515095211;04/01/2018 20:46;55.810000;73.160000;65.370000;49.330000;80.130000;47.830000;71.260000;;;7190240000.000000;8000000000.000000
1515095511;04/01/2018 20:51;71.740000;53.210000;58.430000;63.560000;;;;;;7150810000.000000;8000000000.000000
1515095811;04/01/2018 20:56;49.590000;58.200000;66.760000;66.010000;51.250000;70.940000;64.130000;47.370000;53.120000;7004520000.000000;8000000000.000000
1515096111;04/01/2018 21:01;64.720000;56.820000;70.050000;67.300000;67.500000;65.550000;;;;7222480000.000000;8000000000.000000
1515096411;04/01/2018 21:06;49.650000;70.830000;63.700000;;;;;;;7129830000.000000;8000000000.000000
1515096711;04/01/2018 21:11;68.790000;59.780000;72.920000;;;;;;;7027390000.000000;8000000000.000000
1515097011;04/01/2018 21:16;54.370000;50.990000;51.010000;54.510000;60.050000;49.550000;62.690000;46.340000;63.790000;7223830000.000000;8000000000.000000
1515097311;04/01/2018 21:21;61.520000;70.220000;68.220000;63.670000;59.520000;74.480000;47.320000;67.130000;62.870000;7191950000.000000;8000000000.000000
1515097611;04/01/2018 21:26;65.680000;47.910000;50.080000;62.970000;68.070000;56.390000;;;;7463620000.000000;8000000000.000000
1515097911;04/01/2018 21:31;49.230000;;;;;;;;;7290060000.000000;8000000000.000000
1515098211;04/01/2018 21:36;45.060000;63.170000;;;;;;;;7044020000.000000;8000000000.000000
1515098511;04/01/2018 21:41;47.950000;;;;;;;;;7458380000.000000;8000000000.000000
1515098811;04/01/2018 21:46;68.580000;70.550000;;;;;;;;7380310000.000000;8000000000.000000
1515099111;04/01/2018 21:51;57.950000;70.620000;56.300000;55.970000;;;;;;7053860000.000000;8000000000.000000
1515099411;04/01/2018 21:56;60.410000;74.230000;;;;;;;;7475750000.000000;8000000000.000000
1515099711;04/01/2018 22:01;64.030000;56.490000;;;;;;;;7297060000.000000;8000000000.000000
1515100011;04/01/2018 22:06;59.250000;71.120000;60.740000;;;;;;;7383100000.000000;8000000000.000000
1515100311;04/01/2018 22:11;52.550000;59.660000;61.240000;;;;;;;7396700000.000000;8000000000.000000
1515100611;04/01/2018 22:16;64.270000;67.370000;70.900000;52.380000;51.460000;;;;;7262580000.000000;8000000000.000000
1515100911;04/01/2018 22:21;57.940000;63.640000;64.580000;58.180000;51.500000;69.070000;;;;7447870000.000000;8000000000.000000
1515101211;04/01/2018 22:26;42.440000;50.460000;49.630000;44.990000;54.310000;65.810000;62.630000;51.750000;;7357810000.000000;8000000000.000000
1515101511;04/01/2018 22:31;62.580000;51.760000;48.770000;;;;;;;7384200000.000000;8000000000.000000
1515101811;04/01/2018 22:36;69.900000;70.100000;65.810000;52.580000;;;;;;7242710000.000000;8000000000.000000
1515102111;04/01/2018 22:41;67.030000;59.140000;;;;;;;;7417790000.000000;8000000000.000000
1515102411;04/01/2018 22:46;55.340000;65.740000;;;;;;;;7438970000.000000;8000000000.000000
1515102711;04/01/2018 22:51;62.450000;46.890000;47.720000;61.160000;64.360000;56.340000;;;;7497460000.000000;8000000000.000000
1515103011;04/01/2018 22:56;59.090000;61.140000;54.120000;69.530000;69.340000;56.120000;80.670000;;;7090670000.000000;8000000000.000000
1515103311;04/01/2018 23:01;63.100000;54.230000;70.840000;68.190000;68.010000;;;;;7417510000.000000;8000000000.000000
1515103611;04/01/2018 23:06;46.000000;65.960000;50.800000;60.740000;73.990000;55.230000;73.100000;71.710000;54.260000;7210580000.000000;8000000000.000000
1515103911;04/01/2018 23:11;63.850000;69.710000;65.580000;62.620000;58.710000;;;;;7371450000.000000;8000000000.000000
1515104211;04/01/2018 23:16;66.670000;63.180000;;;;;;;;7229310000.000000;8000000000.000000
1515104511;04/01/2018 23:21;60.210000;60.830000;64.360000;64.890000;;;;;;7015790000.000000;8000000000.000000
1515104811;04/01/2018 23:26;62.290000;67.400000;64.540000;47.330000;;;;;;7481460000.000000;8000000000.000000
1515105111;04/01/2018 23:31;65.710000;68.960000;76.250000;69.910000;66.930000;57.110000;;;;7252930000.000000;8000000000.000000
1515105411;04/01/2018 23:36;49.180000;;;;;;;;;7407740000.000000;8000000000.000000
1515105711;04/01/2018 23:41;71.980000;73.590000;72.310000;63.960000;57.480000;56.720000;;;;7269720000.000000;8000000000.000000
1515106011;04/01/2018 23:46;60.780000;62.900000;;;;;;;;7207400000.000000;8000000000.000000
1515106311;04/01/2018 23:51;60.030000;51.940000;;;;;;;;7416260000.000000;8000000000.000000
1515106611;04/01/2018 23:56;72.100000;;;;;;;;;7009850000.000000;8000000000.000000
1515106911;05/01/2018 00:01;69.460000;57.600000;79.090000;68.220000;75.080000;57.140000;68.160000;64.310000;;7428610000.000000;8000000000.000000
1515107211;05/01/2018 00:06;55.170000;50.160000;79.540000;49.440000;77.720000;65.170000;61.820000;60.520000;73.180000;7207600000.000000;8000000000.000000
1515107511;05/01/2018 00:11;54.020000;73.110000;71.120000;56.980000;73.180000;50.330000;64.140000;79.130000;65.300000;7336550000.000000;8000000000.000000
1515107811;05/01/2018 00:16;61.000000;;;;;;;;;7270280000.000000;8000000000.000000
1515108111;05/01/2018 00:21;47.120000;74.500000;79.460000;68.770000;64.840000;;;;;7467500000.000000;8000000000.000000
1515108411;05/01/2018 00:26;46.610000;79.940000;;;;;;;;7086070000.000000;8000000000.000000
1515108711;05/01/2018 00:31;74.200000;79.550000;;;;;;;;7482720000.000000;8000000000.000000
1515109011;05/01/2018 00:36;66.940000;63.900000;77.300000;67.670000;65.950000;;;;;7445520000.000000;8000000000.000000
1515109311;05/01/2018 00:41;54.580000;61.560000;48.290000;47.760000;66.600000;55.530000;72.320000;50.060000;62.770000;7455830000.000000;8000000000.000000
1515109611;05/01/2018 00:46;48.750000;58.470000;56.020000;71.190000;70.870000;59.690000;69.820000;65.360000;;7443730000.000000;8000000000.000000
1515109911;05/01/2018 00:51;70.730000;55.840000;56.110000;59.730000;43.620000;;;;;7256320000.000000;8000000000.000000
1515110211;05/01/2018 00:56;53.060000;66.500000;46.530000;76.270000;60.130000;;;;;7023280000.000000;8000000000.000000
1515110511;05/01/2018 01:01;76.480000;66.360000;77.100000;47.160000;72.310000;72.430000;50.530000;;;7107470000.000000;8000000000.000000
1515110811;05/01/2018 01:06;52.290000;56.760000;55.660000;62.800000;65.050000;56.970000;53.960000;73.160000;;7057520000.000000;8000000000.000000
1515111111;05/01/2018 01:11;53.860000;50.800000;67.050000;82.690000;56.170000;55.190000;;;;7016530000.000000;8000000000.000000
1515111411;05/01/2018 01:16;61.260000;;;;;;;;;7357520000.000000;8000000000.000000
1515111711;05/01/2018 01:21;61.160000;55.540000;63.570000;;;;;;;7468820000.000000;8000000000.000000
1515112011;05/01/2018 01:26;53.480000;61.980000;61.520000;54.590000;62.220000;51.210000;61.560000;56.410000;;7271530000.000000;8000000000.000000
1515112311;05/01/2018 01:31;63.130000;59.230000;54.230000;54.170000;51.080000;;;;;7422740000.000000;8000000000.000000
1515112611;05/01/2018 01:36;65.110000;66.040000;54.470000;72.900000;64.810000;56.090000;45.190000;;;7081690000.000000;8000000000.000000
1515112911;05/01/2018 01:41;63.790000;;;;;;;;;7298140000.000000;8000000000.000000
1515113211;05/01/2018 01:46;50.730000;44.580000;;;;;;;;7474790000.000000;8000000000.000000
1515113511;05/01/2018 01:51;52.440000;;;;;;;;;7011780000.000000;8000000000.000000
1515113811;05/01/2018 01:56;80.290000;63.730000;65.370000;64.720000;;;;;;7082490000.000000;8000000000.000000
1515114111;05/01/2018 02:01;70.310000;64.340000;79.500000;44.950000;66.870000;60.960000;72.040000;62.930000;;7029740000.000000;8000000000.000000
1515114411;05/01/2018 02:06;56.830000;;;;;;;;;7485690000.000000;8000000000.000000
1515114711;05/01/2018 02:11;63.800000;67.660000;68.150000;62.200000;60.300000;;;;;7417640000.000000;8000000000.000000
1515115011;05/01/2018 02:16;64.210000;52.160000;71.300000;67.290000;70.450000;73.530000;62.870000;53.680000;;7173170000.000000;8000000000.000000
1515115311;05/01/2018 02:21;56.720000;48.430000;;;;;;;;7100500000.000000;8000000000.000000
1515115611;05/01/2018 02:26;49.140000;53.610000;53.230000;59.580000;74.370000;77.960000;;;;7361470000.000000;8000000000.000000
1515115911;05/01/2018 02:31;69.660000;55.430000;50.460000;70.800000;;;;;;7284960000.000000;8000000000.000000
1515116211;05/01/2018 02:36;75.870000;67.620000;53.020000;59.890000;52.860000;64.850000;49.710000;60.760000;;7088690000.000000;8000000000.000000
1515116511;05/01/2018 02:41;75.880000;64.430000;53.640000;68.470000;63.260000;67.670000;70.780000;59.320000;73.780000;7038700000.000000;8000000000.000000
1515116811;05/01/2018 02:46;69.380000;50.540000;46.830000;55.390000;71.080000;;;;;7364400000.000000;8000000000.000000
1515117111;05/01/2018 02:51;68.080000;61.350000;43.490000;;;;;;;7286340000.000000;8000000000.000000
1515117411;05/01/2018 02:56;62.910000;51.690000;57.750000;76.480000;56.910000;;;;;7248080000.000000;8000000000.000000
1515117711;05/01/2018 03:01;51.590000;;;;;;;;;7240820000.000000;8000000000.000000
1515118011;05/01/2018 03:06;56.410000;74.630000;68.560000;69.730000;49.590000;72.550000;;;;7183400000.000000;8000000000.000000
1515118311;05/01/2018 03:11;70.650000;;;;;;;;;7336030000.000000;8000000000.000000
1515118611;05/01/2018 03:16;66.060000;51.900000;58.210000;55.890000;63.890000;;;;;7467780000.000000;8000000000.000000
1515118911;05/01/2018 03:21;56.380000;44.110000;55.440000;48.600000;56.410000;53.420000;47.800000;70.080000;;7116020000.000000;8000000000.000000
1515119211;05/01/2018 03:26;77.310000;55.980000;70.110000;76.350000;60.440000;51.220000;71.310000;58.010000;64.220000;7181470000.000000;8000000000.000000
1515119511;05/01/2018 03:31;53.300000;69.380000;70.740000;66.130000;61.830000;70.550000;67.270000;65.860000;;7300810000.000000;8000000000.000000
1515119811;05/01/2018 03:36;76.310000;64.000000;;;;;;;;7143110000.000000;8000000000.000000
1515120111;05/01/2018 03:41;69.880000;75.910000;59.930000;58.150000;47.350000;50.050000;71.530000;70.970000;64.440000;7448050000.000000;8000000000.000000
1515120411;05/01/2018 03:46;48.750000;;;;;;;;;7289820000.000000;8000000000.000000
1515120711;05/01/2018 03:51;60.430000;48.890000;59.800000;62.230000;47.430000;54.580000;50.250000;61.300000;58.930000;7204650000.000000;8000000000.000000
1515121011;05/01/2018 03:56;79.530000;77.500000;47.830000;69.790000;64.810000;58.360000;50.510000;63.890000;70.680000;7086040000.000000;8000000000.000000
1515121311;05/01/2018 04:01;51.050000;67.140000;52.810000;72.400000;;;;;;7283560000.000000;8000000000.000000
1515121611;05/01/2018 04:06;71.110000;54.270000;68.890000;67.800000;;;;;;7300980000.000000;8000000000.000000
1515121911;05/01/2018 04:11;60.160000;55.180000;54.690000;75.200000;;;;;;7361860000.000000;8000000000.000000
1515122211;05/01/2018 04:16;66.770000;70.530000;70.230000;61.690000;52.390000;54.180000;74.590000;58.160000;;7220520000.000000;8000000000.000000
1515122511;05/01/2018 04:21;57.180000;62.050000;;;;;;;;7090140000.000000;8000000000.000000
1515122811;05/01/2018 04:26;53.420000;71.160000;56.700000;61.530000;77.900000;75.010000;;;;7356440000.000000;8000000000.000000
1515123111;05/01/2018 04:31;52.190000;48.680000;69.120000;47.340000;;;;;;7343880000.000000;8000000000.000000
1515123411;05/01/2018 04:36;62.710000;63.820000;77.890000;68.990000;;;;;;7145020000.000000;8000000000.000000
1515123711;05/01/2018 04:41;56.740000;73.910000;;;;;;;;7290670000.000000;8000000000.000000
1515124011;05/01/2018 04:46;65.950000;65.040000;72.070000;70.790000;77.760000;46.760000;;;;7202200000.000000;8000000000.000000
1515124311;05/01/2018 04:51;81.180000;67.460000;56.850000;53.520000;52.920000;61.600000;58.450000;70.690000;50.970000;7346780000.000000;8000000000.000000
1515124611;05/01/2018 04:56;69.540000;56.950000;77.030000;65.000000;70.930000;58.490000;;;;7414740000.000000;8000000000.000000
1515124911;05/01/2018 05:01;53.530000;;;;;;;;;7063510000.000000;8000000000.000000
1515125211;05/01/2018 05:06;60.850000;76.370000;56.270000;76.740000;66.830000;;;;;7106430000.000000;8000000000.000000
1515125511;05/01/2018 05:11;67.130000;73.170000;57.090000;49.090000;53.420000;66.200000;65.580000;;;7172970000.000000;8000000000.000000
1515125811;05/01/2018 05:16;56.180000;58.450000;;;;;;;;7331900000.000000;8000000000.000000
1515126111;05/01/2018 05:21;63.270000;;;;;;;;;7314880000.000000;8000000000.000000
1515126411;05/01/2018 05:26;47.740000;60.500000;68.890000;48.280000;73.370000;71.320000;55.100000;58.760000;;7324210000.000000;8000000000.000000
1515126711;05/01/2018 05:31;68.570000;75.370000;69.800000;58.630000;;;;;;7299480000.000000;8000000000.000000
1515127011;05/01/2018 05:36;67.080000;57.840000;68.250000;;;;;;;7248850000.000000;8000000000.000000
1515127311;05/01/2018 05:41;76.180000;68.290000;;;;;;;;7484970000.000000;8000000000.000000
1515127611;05/01/2018 05:46;59.620000;;;;;;;;;7164690000.000000;8000000000.000000
1515127911;05/01/2018 05:51;47.870000;65.840000;;;;;;;;7453990000.000000;8000000000.000000
1515128211;05/01/2018 05:56;49.260000;65.860000;80.070000;72.190000;48.560000;70.430000;48.770000;70.240000;61.590000;7105100000.000000;8000000000.000000
1515128511;05/01/2018 06:01;63.620000;67.140000;56.780000;52.530000;50.830000;66.110000;;;;7145290000.000000;8000000000.000000
1515128811;05/01/2018 06:06;61.600000;52.850000;53.890000;64.510000;58.710000;72.850000;;;;7016580000.000000;8000000000.000000
1515129111;05/01/2018 06:11;53.960000;64.330000;55.000000;54.730000;59.020000;66.570000;52.720000;63.090000;;7444710000.000000;8000000000.000000
1515129411;05/01/2018 06:16;50.820000;53.440000;70.420000;54.120000;65.930000;51.060000;69.460000;;;7072230000.000000;8000000000.000000
1515129711;05/01/2018 06:21;57.410000;73.450000;64.400000;68.590000;;;;;;7150860000.000000;8000000000.000000
1515130011;05/01/2018 06:26;45.380000;71.340000;49.980000;67.020000;63.030000;82.370000;;;;7210950000.000000;8000000000.000000
1515130311;05/01/2018 06:31;55.050000;73.060000;72.220000;72.280000;77.100000;;;;;7109280000.000000;8000000000.000000
1515130611;05/01/2018 06:36;76.830000;70.440000;52.580000;73.990000;66.650000;73.040000;;;;7027330000.000000;8000000000.000000
1515130911;05/01/2018 06:41;54.660000;60.780000;51.520000;53.170000;46.710000;58.770000;;;;7278620000.000000;8000000000.000000
1515131211;05/01/2018 06:46;68.320000;58.040000;71.440000;45.610000;55.830000;;;;;7131840000.000000;8000000000.000000
1515131511;05/01/2018 06:51;46.490000;59.080000;74.690000;68.630000;67.880000;70.900000;59.360000;;;7278110000.000000;8000000000.000000
1515131811;05/01/2018 06:56;65.470000;68.180000;61.120000;74.390000;55.100000;48.280000;51.470000;54.690000;;7204120000.000000;8000000000.000000
1515132111;05/01/2018 07:01;76.640000;58.370000;65.410000;;;;;;;7439310000.000000;8000000000.000000
1515132411;05/01/2018 07:06;60.900000;54.560000;59.720000;76.790000;71.170000;52.210000;47.830000;51.070000;42.910000;7078790000.000000;8000000000.000000
1515132711;05/01/2018 07:11;69.710000;71.790000;63.880000;75.980000;50.600000;75.180000;46.890000;57.520000;;7478630000.000000;8000000000.000000
1515133011;05/01/2018 07:16;50.920000;66.060000;52.150000;46.410000;;;;;;7214360000.000000;8000000000.000000
1515133311;05/01/2018 07:21;61.860000;58.820000;79.690000;57.310000;61.060000;67.490000;57.240000;78.210000;;7301720000.000000;8000000000.000000
1515133611;05/01/2018 07:26;79.510000;50.440000;42.120000;53.870000;67.030000;;;;;7276220000.000000;8000000000.000000
1515133911;05/01/2018 07:31;61.260000;;;;;;;;;7365810000.000000;8000000000.000000
1515134211;05/01/2018 07:36;73.060000;49.580000;60.410000;;;;;;;7116230000.000000;8000000000.000000
1515134511;05/01/2018 07:41;60.830000;;;;;;;;;7495410000.000000;8000000000.000000
1515134811;05/01/2018 07:46;77.180000;65.160000;63.340000;62.090000;73.530000;61.200000;73.700000;55.750000;;7139700000.000000;8000000000.000000
1515135111;05/01/2018 07:51;60.620000;54.500000;57.830000;60.560000;62.230000;60.800000;70.240000;;;7237280000.000000;8000000000.000000
1515135411;05/01/2018 07:56;61.970000;53.590000;;;;;;;;7147580000.000000;8000000000.000000
1515135711;05/01/2018 08:01;78.270000;;;;;;;;;7142500000.000000;8000000000.000000
